session_uuid,session_id,employee_uuid,employee_id,department,role,device_id,browser,operating_system,office_location,login_method,remote_session,day_of_week,start_time,end_time,duration_seconds,risk_score,is_anomalous,attack_type
f6ae5484-f1f6-4461-9ad2-26b43fd4892d,SES-000094,093923de-8bab-4e3b-a628-6bfbe767dcea,EMP-0005,Engineering,DevOps Engineer,DEV-0009,Firefox,macOS,Munich,Office,False,Monday,2026-06-01 09:07:09,2026-06-01 09:59:09,3120.74,0.00,False,None
19f9daee-5ea6-453e-8ebf-52c89510cb5b,SES-000095,16e6e5c0-c4cb-494f-a86e-8e630f25477d,EMP-0039,Finance,Finance Analyst,DEV-0069,Chrome,Windows,Munich,Office,False,Monday,2026-06-01 09:08:32,2026-06-01 10:12:34,3842.30,0.00,False,None
6f277b52-8a9a-4a3a-a80e-0619974cd19a,SES-000096,dd6ac7b8-6778-443b-85c5-b37af85e06a1,EMP-0015,IT,IT Director,DEV-0026,Chrome,Windows,New York,VPN,True,Monday,2026-06-01 09:08:51,2026-06-01 10:06:54,3483.90,0.00,False,None
bcccc251-3302-45b2-9868-0fc43180df10,SES-000097,b88ec318-c16d-43ed-ad81-f8bd402913ec,EMP-0018,Marketing,Marketing Specialist,DEV-0034,Chrome,Windows,New York,Office,False,Monday,2026-06-01 09:09:51,2026-06-01 10:35:05,5114.33,0.00,False,None
8f38e52b-6426-4d65-bf08-03a4e6d103eb,SES-000098,609cfe40-c5bc-4449-8c75-4a170131c601,EMP-0174,Engineering,QA Engineer,DEV-0310,Chrome,Linux,San Francisco,Office,False,Monday,2026-06-01 09:10:18,2026-06-01 09:58:56,2918.26,0.00,False,None
2a9a9ac5-76df-44b4-9f92-d6d4dbbedde2,SES-000099,329fc417-1081-4d45-bf45-f8a20594b24f,EMP-0061,Engineering,Engineering Manager,DEV-0106,Chrome,Linux,San Francisco,Office,False,Monday,2026-06-01 09:12:52,2026-06-01 10:11:49,3537.04,0.00,False,None
421293bf-9d3e-4292-b5b0-0fec1c1aa68f,SES-000100,20d4ba18-93a0-4478-800b-19de38db128d,EMP-0092,Marketing,Marketing Coordinator,DEV-0164,Chrome,Windows,Munich,Office,False,Monday,2026-06-01 09:14:23,2026-06-01 09:43:38,1755.92,0.00,False,None
e3c3450b-12f2-410d-a939-0a0d14e57195,SES-000101,14c62aba-89c2-4ba5-a48d-f4c0c330ec14,EMP-0162,HR,HR Coordinator,DEV-0287,Chrome,Windows,Munich,VPN,True,Monday,2026-06-01 09:15:41,2026-06-01 09:44:09,1708.91,0.00,False,None
a66622cf-bdad-44bb-9b39-1ed71935cf07,SES-000102,a7728290-78d5-40ef-830b-4532a7c24c68,EMP-0170,Finance,Finance Analyst,DEV-0302,Chrome,Windows,Tokyo,VPN,True,Monday,2026-06-01 09:19:18,2026-06-01 11:17:05,7067.31,0.00,False,None
db65f167-0d2a-4ad1-9ccb-6a5564777b91,SES-000103,4f2c386f-627b-4edd-8d7f-937140c37cbc,EMP-0143,Finance,Treasurer,DEV-0249,Chrome,Windows,New York,VPN,True,Monday,2026-06-01 09:23:11,2026-06-01 11:07:04,6233.43,0.00,False,None
66205cdc-0ca8-44f7-b587-50d92ad9c32f,SES-000104,a0d80651-3338-42d1-a691-c66400c99370,EMP-0144,HR,HR Specialist,DEV-0251,Chrome,Windows,London,Office,False,Monday,2026-06-01 09:23:22,2026-06-01 11:16:15,6773.40,0.00,False,None
1b3871e1-17c4-413c-a988-f02b14845206,SES-000105,75ac0819-714b-4c03-a057-97cfda55f825,EMP-0138,Engineering,Software Engineer,DEV-0241,Chrome,Linux,New York,VPN,True,Monday,2026-06-01 09:23:35,2026-06-01 10:40:12,4597.29,0.00,False,None
a518791b-70ab-49e0-867a-aea7dcc34b9d,SES-000106,0075d3d5-ba94-4a66-ad7e-4a452099e71f,EMP-0064,IT,IT Director,DEV-0114,Chrome,Linux,Tokyo,Office,False,Monday,2026-06-01 09:24:08,2026-06-01 10:38:31,4463.89,0.00,False,None
26890a31-e409-4fe8-be1b-5a4263daae5e,SES-000107,92b26acd-cd1f-45a3-b1b6-5ca175873920,EMP-0076,Marketing,Marketing Director,DEV-0133,Chrome,macOS,New York,Office,False,Monday,2026-06-01 09:24:09,2026-06-01 09:34:38,629.31,0.00,False,None
35afd7aa-49cb-4e85-9e61-fad2a9dbd32b,SES-000108,6cfaf2dd-ee28-4ccd-9abb-e46bb2051cec,EMP-0117,Sales,Account Executive,DEV-0204,Chrome,Android,Tokyo,Office,False,Monday,2026-06-01 09:25:11,2026-06-01 10:48:19,4988.05,0.00,False,None
4ead3bc9-068c-47b3-93fc-ba0d95867feb,SES-000109,314674a6-967a-4fbb-9404-801d84681060,EMP-0165,Sales,Sales Representative,DEV-0293,Chrome,Windows,New York,VPN,True,Monday,2026-06-01 09:26:25,2026-06-01 11:09:16,6171.37,0.00,False,None
424bbf9a-362e-4cf8-a635-007f7d588827,SES-000110,6c8c5d0e-3eb3-46fd-b291-bc95b8bf9cae,EMP-0177,Sales,Account Executive,DEV-0315,Chrome,Windows,Munich,Office,False,Monday,2026-06-01 09:26:57,2026-06-01 11:07:53,6056.21,0.00,False,None
c4038c88-b175-4fcb-8c45-002a48cca360,SES-000111,6c7f7bef-b086-47e1-ba64-795839c2c1a2,EMP-0164,IT,Systems Administrator,DEV-0291,Chrome,Android,San Francisco,VPN,True,Monday,2026-06-01 09:27:12,2026-06-01 11:03:01,5749.56,0.00,False,None
bd84ad1a-fe19-4fae-a6e9-8f3c04a6f9ef,SES-000112,bef59fe6-ff23-4d5f-aced-d15d58007c02,EMP-0012,Engineering,Architect,DEV-0021,Chrome,Linux,London,Office,False,Monday,2026-06-01 09:27:22,2026-06-01 10:34:32,4030.21,0.00,False,None
297ca1d3-793c-40e5-9fa5-798719b75310,SES-000113,028bffb6-c528-4c36-a545-034c714cd65e,EMP-0155,Marketing,Marketing Coordinator,DEV-0271,Chrome,macOS,New York,Office,False,Monday,2026-06-01 09:28:56,2026-06-01 09:38:56,600.00,0.00,False,None
e5137215-def0-494f-adb5-d01df4c9bb0c,SES-000114,69479974-030f-473e-9165-4cb3d4e99a65,EMP-0120,Sales,Sales Representative,DEV-0211,Chrome,iOS,Munich,Office,False,Monday,2026-06-01 09:29:25,2026-06-01 09:47:56,1111.91,0.00,False,None
bc769d8d-7e5d-4adb-b2e5-b1ae46228523,SES-000115,ba2c98ce-0b19-488e-9d77-a45ef206c269,EMP-0021,IT,IT Director,DEV-0037,Chrome,Windows,London,Office,False,Monday,2026-06-01 09:30:50,2026-06-01 11:30:50,7200.00,0.00,False,None
64f1b480-2f06-4027-bc6d-00c81bccb59e,SES-000116,305d0ef7-0d9f-483d-b0a3-2883cc582872,EMP-0147,HR,Recruiter,DEV-0259,Chrome,macOS,New York,Office,False,Monday,2026-06-01 09:30:55,2026-06-01 09:53:08,1333.35,0.00,False,None
2d13dcba-cf21-4f9d-9a11-98c1b34103e6,SES-000117,684344a1-f3c1-414d-8e8a-10cb277b71ea,EMP-0160,Sales,Account Executive,DEV-0280,Chrome,Windows,New York,Office,False,Monday,2026-06-01 09:31:31,2026-06-01 10:45:32,4441.97,0.00,False,None
43c7df1d-1101-4fc0-bd53-61e847a4930f,SES-000118,b2a0f778-809d-4444-93ab-3cce264ae04f,EMP-0102,Engineering,QA Engineer,DEV-0177,Chrome,Linux,San Francisco,Office,False,Monday,2026-06-01 09:33:09,2026-06-01 10:51:24,4695.19,0.00,False,None
f198fa11-d649-49d0-aeec-62d91c9ae9fe,SES-000119,9496634f-d438-431d-aa0a-2259859f02bb,EMP-0142,Engineering,Architect,DEV-0247,Firefox,macOS,London,Office,False,Monday,2026-06-01 09:34:11,2026-06-01 11:11:12,5821.21,0.00,False,None
2c3a8821-1d7a-40de-8e0d-2e7abc73247e,SES-000120,864f36dd-69ec-49d5-86ec-ed9954470290,EMP-0110,Sales,Account Executive,DEV-0192,Chrome,Windows,San Francisco,Office,False,Monday,2026-06-01 09:38:00,2026-06-01 10:03:39,1539.60,0.00,False,None
d7464d5c-b4dd-4f10-a78a-772301a4d398,SES-000121,9b4e2c24-9479-41e6-8927-7d9b6e0d2648,EMP-0007,HR,HR Specialist,DEV-0013,Chrome,Windows,Tokyo,VPN,True,Monday,2026-06-01 09:40:19,2026-06-01 11:33:08,6769.46,0.00,False,None
db072a98-e9d5-4f06-a0f7-9511858c5fbf,SES-000122,f52ef4a6-ac6c-4e1b-b08d-f0942f64672f,EMP-0136,Engineering,Software Engineer,DEV-0238,Chrome,Linux,San Francisco,Office,False,Monday,2026-06-01 09:41:01,2026-06-01 10:29:35,2914.92,0.00,False,None
fcdf3d71-25f4-4d25-933f-694b86ddf659,SES-000123,06b4ed27-2f4b-4be8-a1ac-fdb51b555f6d,EMP-0106,Sales,Sales Manager,DEV-0186,Edge,Windows,Munich,VPN,True,Monday,2026-06-01 09:41:08,2026-06-01 11:13:51,5563.19,0.00,False,None
586000fa-2644-4ec0-a5cd-4a614594cc30,SES-000124,ceb81f9d-7914-4120-88dc-d19f3e351128,EMP-0002,Engineering,Engineering Manager,DEV-0005,Chrome,macOS,San Francisco,Office,False,Monday,2026-06-01 09:41:44,2026-06-01 11:18:43,5819.47,0.00,False,None
2f75b74e-2237-4403-ba7f-22fcf4672b42,SES-000125,34ae4abd-36fc-40ac-b469-8db30123a348,EMP-0051,Finance,Treasurer,DEV-0093,Chrome,Windows,New York,Office,False,Monday,2026-06-01 09:42:47,2026-06-01 10:01:18,1111.88,0.00,False,None
85d05a6a-5d71-451a-99cc-a99f0c1c104c,SES-000126,8a5a4272-5f90-4e57-a472-2a76f7c90c89,EMP-0161,IT,Helpdesk Support,DEV-0283,Chrome,Linux,San Francisco,VPN,True,Monday,2026-06-01 09:43:31,2026-06-01 11:17:05,5614.97,0.00,False,None
e77f697f-06de-4591-8968-dd69b20d7582,SES-000127,1453e17e-711e-4e6f-a8ff-ae1774283491,EMP-0109,Engineering,Architect,DEV-0191,Chrome,Linux,Munich,Office,False,Monday,2026-06-01 09:45:03,2026-06-01 11:09:51,5088.09,0.00,False,None
9dac78ae-773d-4f96-9bb7-4914e4b7f417,SES-000128,46b518de-db4b-48eb-937d-0bd18d536c75,EMP-0067,Sales,Sales Director,DEV-0120,Chrome,Windows,New York,VPN,True,Monday,2026-06-01 09:45:11,2026-06-01 11:03:38,4707.00,100.00,True,Data Exfiltration
4110e4c4-caa0-4c37-9014-98919bf4d314,SES-000129,4ceda164-69df-44e9-b896-41dd8570b59f,EMP-0043,Engineering,DevOps Engineer,DEV-0078,Firefox,Linux,New York,Office,False,Monday,2026-06-01 09:46:28,2026-06-01 11:07:40,4872.71,0.00,False,None
ac5518fe-abc4-4222-bd35-55574f78373c,SES-000130,04e25132-1b9e-45f9-9d41-9a675c375254,EMP-0104,Sales,Sales Manager,DEV-0184,Safari,iOS,Tokyo,Office,False,Monday,2026-06-01 09:46:51,2026-06-01 11:18:17,5486.17,0.00,False,None
aeec45af-7e79-4696-84ec-97412c8fc28a,SES-000131,e45a87e8-039a-4ed5-b337-b2615f8392d5,EMP-0072,HR,HR Specialist,DEV-0128,Chrome,Windows,Munich,Office,False,Monday,2026-06-01 09:48:31,2026-06-01 11:00:08,4297.26,0.00,False,None
5623cbd3-89e0-4313-a1a8-b9267b2d1aaa,SES-000132,8cf29000-cd04-4001-96a3-dcccc93c9cc6,EMP-0089,Engineering,Architect,DEV-0159,Chrome,macOS,New York,Office,False,Monday,2026-06-01 09:49:14,2026-06-01 10:46:05,3411.39,0.00,False,None
41c95d5a-f4d8-416c-a254-6e57948fcbb6,SES-000133,e42aa836-989b-48c0-b465-c0272dd1d45b,EMP-0114,IT,IT Director,DEV-0200,Chrome,Linux,Tokyo,Office,False,Monday,2026-06-01 09:50:48,2026-06-01 10:58:35,4067.64,0.00,False,None
876e22fb-ec03-4af6-abb6-2ccc16588c5a,SES-000134,f6ae10e8-65da-4ed0-860a-61253f8c93d4,EMP-0078,Sales,Sales Manager,DEV-0136,Safari,macOS,London,Office,False,Monday,2026-06-01 09:53:16,2026-06-01 10:40:02,2806.53,0.00,False,None
d0c24ef4-0c44-4f9f-8fc2-cc9a00d1c7a7,SES-000135,453b45fe-636c-4499-9254-aad3809cd839,EMP-0062,HR,Recruiter,DEV-0110,Chrome,Windows,New York,VPN,True,Monday,2026-06-01 09:54:53,2026-06-01 10:29:00,2047.87,0.00,False,None
2888907f-4eb2-49e8-81c5-aadc4299792d,SES-000136,0d2b91ef-b897-4ec5-aa74-bb18de3b496f,EMP-0022,Sales,Sales Manager,DEV-0038,Chrome,macOS,Munich,Office,False,Monday,2026-06-01 09:58:37,2026-06-01 10:37:01,2304.62,0.00,False,None
b4dfb262-8057-4c60-aea9-365379e23aab,SES-000137,966be275-c2fe-4954-8dfd-9531302b7831,EMP-0044,Sales,Account Executive,DEV-0079,Chrome,Windows,Tokyo,VPN,True,Monday,2026-06-01 09:59:56,2026-06-01 11:09:54,4198.59,0.00,False,None
7954dc63-89a5-4ab3-be33-a6ca568287b7,SES-000138,c1235c91-76c5-40dc-be7e-7419a0c14035,EMP-0025,Sales,Sales Director,DEV-0045,Edge,Windows,Munich,Office,False,Monday,2026-06-01 10:01:39,2026-06-01 11:42:16,6037.40,0.00,False,None
1847b44e-f080-4102-a66a-f2031b0f2b6b,SES-000139,274ac7a7-cb61-4d75-aa96-4dfbe79b265a,EMP-0130,Engineering,QA Engineer,DEV-0229,Chrome,Linux,San Francisco,Office,False,Monday,2026-06-01 02:02:01,2026-06-01 03:52:45,6644.00,40.00,True,Off-hours Access
de0e50e7-b6b6-4cf4-954f-4d31495a6158,SES-000140,14c62aba-89c2-4ba5-a48d-f4c0c330ec14,EMP-0162,HR,HR Coordinator,DEV-0286,Chrome,macOS,Munich,VPN,True,Monday,2026-06-01 10:03:01,2026-06-01 10:35:44,1963.45,0.00,False,None
930f5eaf-2998-4b44-880c-53a6bf2c8646,SES-000141,4ede79b6-1deb-479d-8d0b-b6d7ad91f456,EMP-0131,Sales,Sales Representative,DEV-0230,Chrome,macOS,Tokyo,VPN,True,Monday,2026-06-01 10:04:17,2026-06-01 10:52:08,2871.71,0.00,False,None
f01936ae-4950-4958-8d46-89ce5e780de7,SES-000142,e5f22dfb-a741-404b-9672-1e985d8416e0,EMP-0086,Engineering,Software Engineer,DEV-0154,Firefox,Linux,Munich,Office,False,Monday,2026-06-01 10:04:32,2026-06-01 10:36:49,1937.84,0.00,False,None
ba3b3ebe-ca11-4e2f-969f-743a6813d60f,SES-000143,c34b9fbb-8d4a-45b8-951a-c8ea585a0afa,EMP-0016,IT,IT Director,DEV-0029,Safari,iOS,Tokyo,Office,False,Monday,2026-06-01 10:04:45,2026-06-01 10:21:48,1023.73,0.00,False,None
b19e0762-988b-472d-a4a1-37f7c8bc883f,SES-000144,eb6c1016-cee6-44d0-9dac-6e8345241ea6,EMP-0011,Engineering,Architect,DEV-0020,Firefox,Linux,Tokyo,VPN,True,Monday,2026-06-01 10:06:22,2026-06-01 11:05:04,3522.77,0.00,False,None
c68ca2c1-9c33-4cf9-9428-5c33b83f4204,SES-000145,5987038a-fcd6-418e-ab54-500d4e089bb4,EMP-0103,Finance,Finance Director,DEV-0180,Chrome,Windows,Munich,Office,False,Monday,2026-06-01 10:06:33,2026-06-01 11:31:43,5110.83,0.00,False,None
59dcf20f-d459-41b3-82b5-0ccd36a9bd4b,SES-000146,421becca-0f60-40f3-bef7-24105528dc45,EMP-0121,Engineering,DevOps Engineer,DEV-0212,Chrome,Linux,San Francisco,Office,False,Monday,2026-06-01 10:08:12,2026-06-01 11:38:51,5439.29,0.00,False,None
8b8ff90c-209d-42fa-bd7f-f1486bcfc5f9,SES-000147,6906d118-6f75-43b2-9818-61124cdedddb,EMP-0141,Finance,Treasurer,DEV-0246,Edge,Windows,New York,Office,False,Monday,2026-06-01 10:09:43,2026-06-01 11:40:28,5445.56,0.00,False,None
1b1918d7-b137-41a7-95d3-2faaafc56a6f,SES-000148,027e789c-ce40-483b-b915-ad7e2648c819,EMP-0093,Marketing,Marketing Specialist,DEV-0166,Chrome,macOS,Tokyo,Office,False,Monday,2026-06-01 10:10:43,2026-06-01 11:08:23,3460.05,0.00,False,None
0bd5ce60-24c9-4c0c-805a-ee81d4a26884,SES-000149,6cac028c-ba22-4065-9526-0718cd180a82,EMP-0031,IT,Systems Administrator,DEV-0055,Chrome,Linux,Tokyo,Office,False,Monday,2026-06-01 10:12:50,2026-06-01 10:37:16,1466.21,0.00,False,None
1b2c05e5-fb12-43f2-929b-c33e739b7964,SES-000150,aae65fc1-76f2-4bfe-8d29-a36f222282e1,EMP-0008,IT,IT Director,DEV-0014,Firefox,Windows,Munich,VPN,True,Monday,2026-06-01 10:13:03,2026-06-01 11:18:49,3946.42,0.00,False,None
cc1dcf98-36c4-49f8-ad7e-dcc1ff1caa43,SES-000151,f143e545-6e6b-44b9-87ef-2ba8b45a6ab3,EMP-0065,Finance,Finance Analyst,DEV-0115,Chrome,Windows,Munich,Office,False,Monday,2026-06-01 10:15:42,2026-06-01 10:25:42,600.00,0.00,False,None
a38254c4-df2c-4dc2-ab65-d5df2b56f016,SES-000152,89a2688b-12c1-46e0-9998-5f15ff002d4d,EMP-0004,Finance,Finance Analyst,DEV-0008,Chrome,Windows,Munich,Office,False,Monday,2026-06-01 10:18:05,2026-06-01 10:37:22,1157.41,0.00,False,None
ee6e0503-a3cb-4274-aaaf-9af857d143b2,SES-000153,1f33242d-49ac-4087-8601-5028b8beff3d,EMP-0038,Sales,Sales Director,DEV-0067,Chrome,macOS,Tokyo,VPN,True,Monday,2026-06-01 10:19:14,2026-06-01 11:17:08,3474.69,0.00,False,None
26db037d-d68d-4925-9a04-f6704c58f748,SES-000154,e1d55f85-6967-4586-b046-30085fa72012,EMP-0096,IT,IT Director,DEV-0169,Firefox,Windows,Tokyo,VPN,True,Monday,2026-06-01 10:23:09,2026-06-01 11:27:32,3863.00,100.00,True,Brute Force
1dbe98bc-0749-4621-965e-b5db9221dfe6,SES-000155,639fc471-d975-4f00-95ab-a8ae9112fbc0,EMP-0047,Finance,Treasurer,DEV-0083,Chrome,Windows,Tokyo,Office,False,Monday,2026-06-01 10:24:05,2026-06-01 11:27:00,3775.71,0.00,False,None
2f76ca83-0f4f-449c-880d-4df06681df3d,SES-000156,e8fb5a96-3b85-46e1-840f-54057a25ed81,EMP-0088,HR,HR Coordinator,DEV-0158,Chrome,Windows,London,Office,False,Monday,2026-06-01 10:24:24,2026-06-01 11:01:26,2222.28,0.00,False,None
d85bfe55-70d1-405d-b2c2-2f0bb5c8542a,SES-000157,480afe9f-84a6-4693-a30f-1e69034d42fd,EMP-0134,Engineering,DevOps Engineer,DEV-0234,Firefox,Linux,Tokyo,Office,False,Monday,2026-06-01 10:24:44,2026-06-01 10:51:45,1621.55,0.00,False,None
422e2653-75d9-476b-960b-599017ee1284,SES-000158,27f6a2ac-5b0c-4170-b5da-cbbe09a9161a,EMP-0101,Sales,Account Executive,DEV-0176,Chrome,Android,London,VPN,True,Monday,2026-06-01 10:25:04,2026-06-01 11:10:53,2749.46,0.00,False,None
1c2bd121-ec24-4e4f-a5a7-1cdc81eda3ff,SES-000159,905881df-ee9b-43e1-9d27-c09a5d71a898,EMP-0049,IT,Helpdesk Support,DEV-0087,Firefox,Linux,Munich,Office,False,Monday,2026-06-01 10:25:18,2026-06-01 11:35:28,4210.73,0.00,False,None
cb606917-226f-4e54-adae-130b05c71c60,SES-000160,609cfe40-c5bc-4449-8c75-4a170131c601,EMP-0174,Engineering,QA Engineer,DEV-0310,Chrome,Linux,San Francisco,Office,False,Monday,2026-06-01 10:25:21,2026-06-01 11:33:58,4117.26,0.00,False,None
fcf1dd47-c8e2-4b60-ac43-da02b73e9fcc,SES-000161,93b7a886-12f7-4c97-bde3-1a516694c343,EMP-0013,IT,Systems Administrator,DEV-0023,Chrome,Android,San Francisco,Office,False,Monday,2026-06-01 10:25:44,2026-06-01 11:24:07,3503.19,0.00,False,None
90d2f3db-8d46-4e98-a9e7-bf3d26c39902,SES-000162,06b919aa-1a71-47c7-a875-9545832f52c4,EMP-0048,IT,Systems Administrator,DEV-0084,Firefox,Linux,London,Office,False,Monday,2026-06-01 10:26:39,2026-06-01 12:24:44,7085.05,0.00,False,None
f61bd243-6d7d-40d5-857e-a41e11aa6274,SES-000163,cbe68571-b622-418e-a83b-cc84a6091ad0,EMP-0108,Sales,Account Executive,DEV-0190,Chrome,iOS,New York,Office,False,Monday,2026-06-01 10:28:01,2026-06-01 11:32:03,3842.56,0.00,False,None
53e3dae8-7128-4369-ad51-f3c2f83d13ef,SES-000164,ded7d3ef-f5e4-49c1-ad76-1ffa7233d5af,EMP-0069,Sales,Sales Director,DEV-0123,Chrome,macOS,Munich,Office,False,Monday,2026-06-01 10:28:04,2026-06-01 12:00:31,5547.48,0.00,False,None
358837e5-904f-4623-bb54-97abba00ef98,SES-000165,45b1ed25-f153-4ae8-a70a-cc5cb321bf21,EMP-0014,Engineering,Architect,DEV-0024,Chrome,Windows,Munich,VPN,True,Monday,2026-06-01 10:30:50,2026-06-01 11:09:12,2302.66,0.00,False,None
c5a14045-4b3e-4db4-b2a1-ddb732cc9398,SES-000166,9a5c68ad-aeb0-4110-ac13-b24990d22d54,EMP-0163,Marketing,Marketing Specialist,DEV-0289,Chrome,macOS,New York,Office,False,Monday,2026-06-01 10:31:06,2026-06-01 10:47:11,965.92,0.00,False,None
6302508b-e8c4-432f-8dff-49365d5f1aee,SES-000167,5b0334d8-0f4d-4c40-8f5f-9707a008ac20,EMP-0098,Finance,Finance Analyst,DEV-0171,Chrome,Windows,Munich,VPN,True,Monday,2026-06-01 10:34:00,2026-06-01 11:48:22,4462.33,0.00,False,None
a823c76e-3a7e-4afb-95e8-8175ff296d44,SES-000168,c34b9fbb-8d4a-45b8-951a-c8ea585a0afa,EMP-0016,IT,IT Director,DEV-0027,Firefox,Linux,Tokyo,Office,False,Monday,2026-06-01 10:34:05,2026-06-01 10:48:43,878.64,0.00,False,None
95db141c-59fa-439a-805b-99b6f55ba8bf,SES-000169,46a02a9b-65ec-4acd-8f80-35f55bd20c98,EMP-0020,HR,Recruiter,DEV-0036,Chrome,Windows,New York,Office,False,Monday,2026-06-01 10:35:08,2026-06-01 11:45:16,4208.76,0.00,False,None
8a24564f-bcf3-4011-9e19-d65c6df66c71,SES-000170,0b458c23-eead-490c-8f9c-78bf010d583f,EMP-0113,Sales,Sales Representative,DEV-0198,Chrome,Windows,London,Office,False,Monday,2026-06-01 10:35:20,2026-06-01 10:58:58,1418.14,0.00,False,None
93b07223-b680-483e-a2c8-282ab35d871c,SES-000171,b3e6f4c6-d428-4f6c-89aa-429334a0dcd4,EMP-0082,HR,HR Director,DEV-0143,Chrome,Windows,New York,Office,False,Monday,2026-06-01 10:36:36,2026-06-01 11:25:16,2920.13,0.00,False,None
361a3da8-ab00-4257-8f04-86cff99c4466,SES-000172,0d2b91ef-b897-4ec5-aa74-bb18de3b496f,EMP-0022,Sales,Sales Manager,DEV-0038,Chrome,macOS,Munich,VPN,True,Monday,2026-06-01 10:37:19,2026-06-01 11:28:07,3048.73,0.00,False,None
3dad68ea-9fff-40e4-9cb4-39e8e0fa2d58,SES-000173,6f669013-869d-4cb7-b7f5-155a039d08d0,EMP-0145,HR,HR Director,DEV-0253,Chrome,Windows,Tokyo,Office,False,Monday,2026-06-01 10:38:41,2026-06-01 11:46:32,4071.92,0.00,False,None
0d2dfd0f-39d8-4473-bded-ba4931fd5134,SES-000174,d5016ada-189a-435d-aa5f-89ca5bea530d,EMP-0149,Marketing,Marketing Manager,DEV-0262,Chrome,macOS,Munich,Office,False,Monday,2026-06-01 10:40:53,2026-06-01 11:55:31,4478.40,0.00,False,None
b66848a2-d29d-4d6f-8e3a-968e083f498e,SES-000175,7807c947-02c2-4367-874d-8df088f7f097,EMP-0118,IT,Security Analyst,DEV-0206,Chrome,Linux,Munich,Office,False,Monday,2026-06-01 10:41:45,2026-06-01 12:31:15,6570.00,100.00,True,Malware Execution
7a75cd5d-fbb3-486d-b797-0059931e21c4,SES-000176,028bffb6-c528-4c36-a545-034c714cd65e,EMP-0155,Marketing,Marketing Coordinator,DEV-0271,Firefox,macOS,New York,Office,False,Monday,2026-06-01 01:42:22,2026-06-01 02:01:08,1126.00,40.00,True,Off-hours Access
639ac8ea-8d83-4f3d-bf69-a733d50305fe,SES-000177,864f36dd-69ec-49d5-86ec-ed9954470290,EMP-0110,Sales,Account Executive,DEV-0193,Chrome,iOS,San Francisco,Office,False,Monday,2026-06-01 10:43:18,2026-06-01 11:21:38,2300.54,0.00,False,None
69a927a9-a6a6-4294-9684-622fba1b1963,SES-000178,0463750e-4964-4b96-ba3c-1628892621df,EMP-0046,IT,IT Director,DEV-0082,Chrome,macOS,Tokyo,Office,False,Monday,2026-06-01 10:43:48,2026-06-01 11:18:54,2106.57,0.00,False,None
806e946c-e59d-4439-9a05-a5ac25ad5b46,SES-000179,dd6ac7b8-6778-443b-85c5-b37af85e06a1,EMP-0015,IT,IT Director,DEV-0026,Chrome,Windows,New York,Office,False,Monday,2026-06-01 10:44:00,2026-06-01 11:23:24,2364.11,0.00,False,None
b6bf8e98-f8c8-4ed5-9de0-fe7e29041011,SES-000180,331f63fb-d11f-48c0-a97c-a4fff75d599f,EMP-0028,Sales,Account Executive,DEV-0049,Firefox,Windows,London,VPN,True,Monday,2026-06-01 10:44:28,2026-06-01 10:54:28,600.00,0.00,False,None
8b620af1-b353-4257-ae92-791d6234f180,SES-000181,ffa623d0-ea9e-4c8d-b1a8-b71f491b90e9,EMP-0032,Engineering,Engineering Manager,DEV-0056,Chrome,Windows,San Francisco,Office,False,Monday,2026-06-01 10:45:46,2026-06-01 11:58:28,4362.18,0.00,False,None
d1d7f141-d088-45f7-8203-163c8a277a70,SES-000182,82f29004-01e1-47d8-9a31-204495a0f356,EMP-0070,Finance,Treasurer,DEV-0125,Chrome,Windows,Munich,VPN,True,Monday,2026-06-01 10:46:03,2026-06-01 11:56:53,4250.90,0.00,False,None
923818e1-66e2-4b42-af49-6c07b6b1d72f,SES-000183,b6f56f1c-c4a5-41cd-b97f-49941f38df55,EMP-0097,HR,Recruiter,DEV-0170,Chrome,Windows,Tokyo,Office,False,Monday,2026-06-01 10:47:18,2026-06-01 11:33:36,2778.42,0.00,False,None
75300f44-efe0-4d43-9457-14f2629fa38f,SES-000184,16e6e5c0-c4cb-494f-a86e-8e630f25477d,EMP-0039,Finance,Finance Analyst,DEV-0070,Chrome,Android,Munich,Office,False,Monday,2026-06-01 10:47:37,2026-06-01 12:01:29,4432.89,0.00,False,None
c7d46f1d-4c7d-44b5-bcc1-6ba6c309b1a8,SES-000185,f6ae10e8-65da-4ed0-860a-61253f8c93d4,EMP-0078,Sales,Sales Manager,DEV-0136,Chrome,macOS,London,VPN,True,Monday,2026-06-01 10:47:47,2026-06-01 11:48:07,3620.44,0.00,False,None
cdb397b0-2724-4a48-9796-faa1683add84,SES-000186,0769165f-e746-4cb9-8ca9-cf07b1aa0f6a,EMP-0017,IT,Systems Administrator,DEV-0032,Firefox,Linux,London,Office,False,Monday,2026-06-01 10:48:24,2026-06-01 12:03:59,4535.90,0.00,False,None
d1d3fbd5-a278-44b5-abf3-ae2d836c0a00,SES-000187,735e8153-1c38-42e8-b2cf-cd6380ab4b7f,EMP-0180,Engineering,Architect,DEV-0319,Chrome,macOS,San Francisco,Office,False,Monday,2026-06-01 10:48:45,2026-06-01 11:35:35,2810.37,0.00,False,None
